id,materia,ano,topico,dificuldade,tipo,origem_titulo
469249,Arte,2026,Artes,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469249,Arte,2026,Arte Brasileira,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
469249,Arte,2026,Arte Brasileira Colonial,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto ENEM / 1º semestre - 1º dia
468703,Arte,2026,Artes,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Artes Visuais,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Artes Visuais,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Português,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Interpretação de texto,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Análise de texto,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Análise de imagem,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
468703,Arte,2026,Estudo de texto em prosa,Médio,multipla escolha,Simulado / Curso / Simulado / Aberto FUVEST
466410,Arte,2026,Artes,Médio,multipla escolha,ETAPA
466410,Arte,2026,Arte Brasileira,Médio,multipla escolha,ETAPA
466410,Arte,2026,Arte Brasileira Contemporânea,Médio,multipla escolha,ETAPA
466391,Arte,2026,História da arte,Difícil,multipla escolha,ETAPA
466391,Arte,2026,Movimentos Artísticos,Difícil,multipla escolha,ETAPA
466391,Arte,2026,Movimentos Artísticos,Difícil,multipla escolha,ETAPA
466386,Arte,2026,Artes,Médio,multipla escolha,ETAPA
466386,Arte,2026,Arte Brasileira,Médio,multipla escolha,ETAPA
466386,Arte,2026,Arte Brasileira Moderna,Médio,multipla escolha,ETAPA
466378,Arte,2026,Artes,Médio,multipla escolha,ETAPA
466378,Arte,2026,Artes Visuais,Médio,multipla escolha,ETAPA
466378,Arte,2026,Artes Visuais,Médio,multipla escolha,ETAPA
466321,Arte,2026,Artes,Médio,multipla escolha,ETAPA
466321,Arte,2026,Conhecimentos geométricos,Médio,multipla escolha,ETAPA
466321,Arte,2026,Conhecimentos geométricos,Médio,multipla escolha,ETAPA
465894,Arte,2025,Artes,Médio,multipla escolha,ENEM 2ª Aplicação
465894,Arte,2025,Arte Africana,Médio,multipla escolha,ENEM 2ª Aplicação
465894,Arte,2025,Arte Brasileira,Médio,multipla escolha,ENEM 2ª Aplicação
465894,Arte,2025,Arte Africana,Médio,multipla escolha,ENEM 2ª Aplicação
465894,Arte,2025,Arte Brasileira Contemporânea,Médio,multipla escolha,ENEM 2ª Aplicação
465800,Arte,2025,Artes,Médio,multipla escolha,ENEM 2ª Aplicação
465800,Arte,2025,Arte Brasileira,Médio,multipla escolha,ENEM 2ª Aplicação
465800,Arte,2025,Artes Visuais,Médio,multipla escolha,ENEM 2ª Aplicação
465800,Arte,2025,Arte Brasileira Contemporânea,Médio,multipla escolha,ENEM 2ª Aplicação
465800,Arte,2025,Artes Visuais,Médio,multipla escolha,ENEM 2ª Aplicação
464338,Arte,2025,Artes,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464332,Arte,2025,Artes,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464332,Arte,2025,Português,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464332,Arte,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464111,Arte,2025,Artes,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464111,Arte,2025,Português,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
464111,Arte,2025,Interpretação de texto,Médio,multipla escolha,"Apostila Regular (Extensivo ENEM, PV, Revisão)"
474662,Geografia,2025,Geografia Geral,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474662,Geografia,2025,Questão Ambiental Mundial,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474662,Geografia,2025,Meio Ambiente: Aquecimento Global,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474662,Geografia,2025,Inglês,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474661,Geografia,2025,Geografia Geral,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474661,Geografia,2025,Questão Ambiental Mundial,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474661,Geografia,2025,Meio Ambiente: Aquecimento Global,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474661,Geografia,2025,Inglês,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474660,Geografia,2025,Geografia Geral,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474660,Geografia,2025,Questão Ambiental Mundial,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474660,Geografia,2025,Meio Ambiente: Aquecimento Global,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474660,Geografia,2025,Inglês,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474659,Geografia,2025,Geografia Geral,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474659,Geografia,2025,Questão Ambiental Mundial,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474659,Geografia,2025,Meio Ambiente: Aquecimento Global,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474659,Geografia,2025,Inglês,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474658,Geografia,2025,Geografia Geral,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474658,Geografia,2025,Questão Ambiental Mundial,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474658,Geografia,2025,Meio Ambiente: Aquecimento Global,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474658,Geografia,2025,Inglês,Fácil,dissertativa,"Apostila Regular (Mensal, EM, 2º EM, V.4, Caderno 1)"
474643,Geografia,2025,Geografia Econômica Geral,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,Geografia Regional do Mundo,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,Fontes de energia,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,América,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,Combustíveis fósseis: Petróleo - Mundo,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,Combustíveis fósseis: Gás natural e de Xisto-Mundo,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,América: Quadro econômico,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474643,Geografia,2025,América Anglo-Saxônica: EUA,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474640,Geografia,2025,Geografia Econômica Geral,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474640,Geografia,2025,Fontes de energia,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474640,Geografia,2025,Combustíveis fósseis: Carvão mineral - Mundo,Médio,multipla escolha,"Apostila Regular (Mensal, EM, 1º EM, V.4, Caderno 2)"
474577,Geografia,2026,Geografia Geral,Fácil,multipla escolha,FPS Medicina
474577,Geografia,2026,Questão Ambiental Mundial,Fácil,multipla escolha,FPS Medicina
474577,Geografia,2026,"Meio Ambiente: Conceitos, Conferências e Protocolos",Fácil,multipla escolha,FPS Medicina
474572,Geografia,2026,Geografia Humana do Brasil,Médio,multipla escolha,FPS Medicina
474572,Geografia,2026,Geografia Urbana,Médio,multipla escolha,FPS Medicina
474572,Geografia,2026,Hierarquia urbana brasileira,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,Geografia Humana Geral,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,Geografia Regional do Mundo,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,Demografia,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,América,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,Conceitos de população e fases da evolução demográfica,Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,"Pirâmide etária (países desenvolvidos, emergentes e subdesenvolvidos)",Médio,multipla escolha,FPS Medicina
474571,Geografia,2026,América: Quadro humano,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Geografia Regional do Brasil,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Geografia do Brasil,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Região Sul,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Questão Ambiental Brasileira,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Região Sul: quadro natural,Médio,multipla escolha,FPS Medicina
474570,Geografia,2026,Meio Ambiente Brasileiro: Recursos e Política Hídrica,Médio,multipla escolha,FPS Medicina
474568,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,FPS Medicina
474568,Geografia,2026,Fontes de energia,Fácil,multipla escolha,FPS Medicina
474568,Geografia,2026,Fontes de energia renováveis: Maremotriz e geotérmica - Mundo,Fácil,multipla escolha,FPS Medicina
474567,Geografia,2026,Cartografia,Fácil,multipla escolha,FPS Medicina
474567,Geografia,2026,Ciência Cartográfica,Fácil,multipla escolha,FPS Medicina
474567,Geografia,2026,Características e Funcionalidades,Fácil,multipla escolha,FPS Medicina
474566,Geografia,2026,Geografia Geral,Fácil,multipla escolha,FPS Medicina
474566,Geografia,2026,Questão Ambiental Mundial,Fácil,multipla escolha,FPS Medicina
474566,Geografia,2026,Meio Ambiente: Questão do Lixo,Fácil,multipla escolha,FPS Medicina
474520,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,FMPFASE Medicina
474520,Geografia,2026,Geografia Geral,Médio,multipla escolha,FMPFASE Medicina
474520,Geografia,2026,Transportes do Brasil,Médio,multipla escolha,FMPFASE Medicina
474520,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,FMPFASE Medicina
474520,Geografia,2026,"Outras modalidades de transporte no Brasil (dutoviário, pedestre e cicloviário)",Médio,multipla escolha,FMPFASE Medicina
474520,Geografia,2026,"Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios.",Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Geografia Regional do Mundo,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Geografia Geral,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Ásia,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Ásia: Geopolítica,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,Ásia: Subcontinente Indiano,Médio,multipla escolha,FMPFASE Medicina
474519,Geografia,2026,"Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas",Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Geografia Geral,Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Geografia do Brasil,Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Questão Ambiental Mundial,Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Questão Ambiental Brasileira,Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Meio Ambiente: Aquecimento Global,Médio,multipla escolha,FMPFASE Medicina
474518,Geografia,2026,Problemas Ambientais dos Biomas e Domínios Morfoclimáticos,Médio,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,Geografia Física Geral,Fácil,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,Geografia Física do Brasil,Fácil,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,Climatologia,Fácil,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,Climatologia do Brasil,Fácil,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,"Fatores do clima (latitude, altitude, relevo, continentalidade e maritimidade, correntes marítimas e massas de ar)",Fácil,multipla escolha,FMPFASE Medicina
474517,Geografia,2026,"Climas do Brasil: Fatores, características e climogramas",Fácil,multipla escolha,FMPFASE Medicina
474516,Geografia,2026,Cartografia,Difícil,multipla escolha,FMPFASE Medicina
474516,Geografia,2026,Projeções,Difícil,multipla escolha,FMPFASE Medicina
474516,Geografia,2026,Mapas temáticos e demais representações cartográficas,Difícil,multipla escolha,FMPFASE Medicina
474322,Geografia,2026,Cartografia,Médio,multipla escolha,FACISB Medicina
474322,Geografia,2026,Escalas,Médio,multipla escolha,FACISB Medicina
474322,Geografia,2026,Escala numérica,Médio,multipla escolha,FACISB Medicina
474321,Geografia,2026,Geografia Geral,Médio,multipla escolha,FACISB Medicina
474321,Geografia,2026,Questão Ambiental Mundial,Médio,multipla escolha,FACISB Medicina
474321,Geografia,2026,"Meio Ambiente: Conceitos, Conferências e Protocolos",Médio,multipla escolha,FACISB Medicina
474320,Geografia,2026,Geografia Física do Brasil,Médio,multipla escolha,FACISB Medicina
474320,Geografia,2026,Climatologia do Brasil,Médio,multipla escolha,FACISB Medicina
474320,Geografia,2026,"Massas de ar do Brasil, ZACS, ZCIT e Ciclones Extra Tropicais",Médio,multipla escolha,FACISB Medicina
474319,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,FACISB Medicina
474319,Geografia,2026,Agropecuária brasileira,Médio,multipla escolha,FACISB Medicina
474319,Geografia,2026,Conflitos fundiários e movimentos sociais no campo,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Geografia Regional do Brasil,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Geografia Humana do Brasil,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Região Centro-Oeste,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Demografia do Brasil,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Região Centro-Oeste: quadro humano,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Região Centro-Oeste: quadro econômico,Médio,multipla escolha,FACISB Medicina
474318,Geografia,2026,Migrações internas no Brasil,Médio,multipla escolha,FACISB Medicina
474317,Geografia,2026,Geografia Geral,Médio,multipla escolha,FACISB Medicina
474317,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,FACISB Medicina
474317,Geografia,2026,"Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas",Médio,multipla escolha,FACISB Medicina
474316,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,FACISB Medicina
474316,Geografia,2026,Comércio,Fácil,multipla escolha,FACISB Medicina
474316,Geografia,2026,Fontes de energia,Fácil,multipla escolha,FACISB Medicina
474316,Geografia,2026,Principais fluxos de comércio mundial,Fácil,multipla escolha,FACISB Medicina
474316,Geografia,2026,Combustíveis fósseis: Petróleo - Mundo,Fácil,multipla escolha,FACISB Medicina
474284,Geografia,2026,Geografia Econômica do Brasil,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Geografia do Brasil,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Agropecuária brasileira,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Questão Ambiental Mundial,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Questão Ambiental Brasileira,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Principais cultivos e agronegócio brasileiro,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Meio Ambiente: Aquecimento Global,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Meio Ambiente: Desmatamento,Fácil,multipla escolha,ETEC
474284,Geografia,2026,Problemas Ambientais dos Biomas e Domínios Morfoclimáticos,Fácil,multipla escolha,ETEC
474282,Geografia,2026,Cartografia,Médio,multipla escolha,ETEC
474282,Geografia,2026,Movimentos Terrestres,Médio,multipla escolha,ETEC
474282,Geografia,2026,"Translação da Terra, Solstício e Equinócio",Médio,multipla escolha,ETEC
474266,Geografia,2026,Geografia Física Geral,Médio,multipla escolha,ETEC
474266,Geografia,2026,Hidrografia,Médio,multipla escolha,ETEC
474266,Geografia,2026,Climatologia,Médio,multipla escolha,ETEC
474266,Geografia,2026,Mares e oceanos,Médio,multipla escolha,ETEC
474266,Geografia,2026,"Fatores do clima (latitude, altitude, relevo, continentalidade e maritimidade, correntes marítimas e massas de ar)",Médio,multipla escolha,ETEC
474243,Geografia,2026,Cartografia,Médio,multipla escolha,ETEC
474243,Geografia,2026,Geografia Física do Brasil,Médio,multipla escolha,ETEC
474243,Geografia,2026,Localização e Orientação,Médio,multipla escolha,ETEC
474243,Geografia,2026,Espaço geográfico brasileiro,Médio,multipla escolha,ETEC
474243,Geografia,2026,Rosa dos ventos,Médio,multipla escolha,ETEC
474243,Geografia,2026,Posição geográfica do Brasil,Médio,multipla escolha,ETEC
474240,Geografia,2026,Geografia Física Geral,Fácil,multipla escolha,ETEC
474240,Geografia,2026,Geomorfologia,Fácil,multipla escolha,ETEC
474240,Geografia,2026,Teoria da Deriva Continental,Fácil,multipla escolha,ETEC
474219,Geografia,2026,Geografia Geral,Médio,multipla escolha,ESPM
474219,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,ESPM
474219,Geografia,2026,"Nova Ordem Mundial: Multipolaridade, Globalização, Empresas Transnacionais e Oligopólios.",Médio,multipla escolha,ESPM
474218,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Fontes de energia,Médio,multipla escolha,ESPM
474218,Geografia,2026,Combustíveis fósseis: Petróleo - Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Combustíveis fósseis: Carvão mineral - Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Energia Nuclear-Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Fontes de energia renováveis: Hidrelétrica - Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Fontes de energia renováveis: Energia eólica - Brasil,Médio,multipla escolha,ESPM
474218,Geografia,2026,Fontes de energia renováveis: Energia solar - Brasil,Médio,multipla escolha,ESPM
474217,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ESPM
474217,Geografia,2026,Transportes do Brasil,Médio,multipla escolha,ESPM
474217,Geografia,2026,Hidrovias brasileiras,Médio,multipla escolha,ESPM
474217,Geografia,2026,"Conceitos, Tipos e Características",Médio,multipla escolha,ESPM
474216,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ESPM
474216,Geografia,2026,Questão Ambiental Mundial,Fácil,multipla escolha,ESPM
474216,Geografia,2026,Meio Ambiente: Aquecimento Global,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Geografia Regional do Mundo,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Europa,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Mundo Contemporâneo,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Europa: Geopolítica,Fácil,multipla escolha,ESPM
474214,Geografia,2026,CEI e outras unidades políticas da ex- URSS,Fácil,multipla escolha,ESPM
474214,Geografia,2026,Federação Russa,Fácil,multipla escolha,ESPM
474214,Geografia,2026,"Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas",Fácil,multipla escolha,ESPM
474212,Geografia,2026,Geografia Humana do Brasil,Fácil,multipla escolha,ESPM
474212,Geografia,2026,Demografia do Brasil,Fácil,multipla escolha,ESPM
474212,Geografia,2026,Crescimento populacional brasileiro,Fácil,multipla escolha,ESPM
474211,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ESPM
474211,Geografia,2026,Indústria brasileira,Médio,multipla escolha,ESPM
474211,Geografia,2026,"Fases da industrialização brasileira, política Industrial e Indústria e Meio ambiente",Médio,multipla escolha,ESPM
474210,Geografia,2026,Geografia do Brasil,Difícil,multipla escolha,ESPM
474210,Geografia,2026,Questão Ambiental Brasileira,Difícil,multipla escolha,ESPM
474210,Geografia,2026,Problemas Ambientais dos Biomas e Domínios Morfoclimáticos,Difícil,multipla escolha,ESPM
474208,Geografia,2026,Geografia Regional do Mundo,Médio,multipla escolha,ESPM
474208,Geografia,2026,Geografia Geral,Médio,multipla escolha,ESPM
474208,Geografia,2026,América,Médio,multipla escolha,ESPM
474208,Geografia,2026,Ásia,Médio,multipla escolha,ESPM
474208,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,ESPM
474208,Geografia,2026,América: Geopolítica,Médio,multipla escolha,ESPM
474208,Geografia,2026,América Anglo-Saxônica: EUA,Médio,multipla escolha,ESPM
474208,Geografia,2026,Ásia: Geopolítica,Médio,multipla escolha,ESPM
474208,Geografia,2026,Ásia: China,Médio,multipla escolha,ESPM
474208,Geografia,2026,"Xenofobia, fundamentalismo religioso, movimentos e conflitos separatistas; e questões e tensões geopolíticas",Médio,multipla escolha,ESPM
474206,Geografia,2026,Geografia Física do Brasil,Médio,multipla escolha,ESPM
474206,Geografia,2026,Geografia do Brasil,Médio,multipla escolha,ESPM
474206,Geografia,2026,Hidrografia do Brasil,Médio,multipla escolha,ESPM
474206,Geografia,2026,Questão Ambiental Brasileira,Médio,multipla escolha,ESPM
474206,Geografia,2026,Bacias hidrográficas brasileiras,Médio,multipla escolha,ESPM
474205,Geografia,2026,Geografia Humana Geral,Médio,multipla escolha,ESPM
474205,Geografia,2026,Demografia,Médio,multipla escolha,ESPM
474205,Geografia,2026,Conceitos de população e fases da evolução demográfica,Médio,multipla escolha,ESPM
474205,Geografia,2026,"Pirâmide etária (países desenvolvidos, emergentes e subdesenvolvidos)",Médio,multipla escolha,ESPM
474203,Geografia,2026,Geografia Regional do Mundo,Médio,multipla escolha,ESPM
474203,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ESPM
474203,Geografia,2026,América,Médio,multipla escolha,ESPM
474203,Geografia,2026,Comércio do Brasil,Médio,multipla escolha,ESPM
474203,Geografia,2026,América: Quadro econômico,Médio,multipla escolha,ESPM
474203,Geografia,2026,Balança comercial do Brasil,Médio,multipla escolha,ESPM
474202,Geografia,2026,Geografia Geral,Médio,multipla escolha,ESPM
474202,Geografia,2026,Mundo Contemporâneo,Médio,multipla escolha,ESPM
474202,Geografia,2026,Nova Ordem Mundial: Organizações Internacionais e Blocos Econômicos,Médio,multipla escolha,ESPM
474201,Geografia,2026,Geografia Humana Geral,Médio,multipla escolha,ESPM
474201,Geografia,2026,Geografia Urbana,Médio,multipla escolha,ESPM
474201,Geografia,2026,"Urbanização mundial (conceitos, características, tendências e problemas)",Médio,multipla escolha,ESPM
474200,Geografia,2026,Geografia Geral,Médio,multipla escolha,ESPM
474200,Geografia,2026,Questão Ambiental Mundial,Médio,multipla escolha,ESPM
474200,Geografia,2026,"Meio Ambiente: Conceitos, Conferências e Protocolos",Médio,multipla escolha,ESPM
474194,Geografia,2026,Cartografia,Médio,multipla escolha,ESPM
474194,Geografia,2026,Ciência Cartográfica,Médio,multipla escolha,ESPM
474194,Geografia,2026,Características e Funcionalidades,Médio,multipla escolha,ESPM
474068,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,ETAPA
474068,Geografia,2026,Geografia Econômica do Brasil,Fácil,multipla escolha,ETAPA
474068,Geografia,2026,Fontes de energia,Fácil,multipla escolha,ETAPA
474068,Geografia,2026,Fontes de energia,Fácil,multipla escolha,ETAPA
474068,Geografia,2026,Combustíveis fósseis: Petróleo - Mundo,Fácil,multipla escolha,ETAPA
474068,Geografia,2026,Combustíveis fósseis: Petróleo - Brasil,Fácil,multipla escolha,ETAPA
474067,Geografia,2026,Geografia Econômica do Brasil,Fácil,multipla escolha,ETAPA
474067,Geografia,2026,Extrativismo vegetal e mineral no Brasil,Fácil,multipla escolha,ETAPA
474067,Geografia,2026,Exploração madeireira no Brasil e outros produtos do extrativismo vegetal.,Fácil,multipla escolha,ETAPA
474066,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ETAPA
474066,Geografia,2026,Indústria brasileira,Médio,multipla escolha,ETAPA
474066,Geografia,2026,"Fases da industrialização brasileira, política Industrial e Indústria e Meio ambiente",Médio,multipla escolha,ETAPA
474065,Geografia,2026,Geografia Econômica do Brasil,Médio,multipla escolha,ETAPA
474065,Geografia,2026,Indústria brasileira,Médio,multipla escolha,ETAPA
474065,Geografia,2026,"Fases da industrialização brasileira, política Industrial e Indústria e Meio ambiente",Médio,multipla escolha,ETAPA
474064,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,ETAPA
474064,Geografia,2026,Indústria,Fácil,multipla escolha,ETAPA
474064,Geografia,2026,Tipos de indústria (base e bens de consumo),Fácil,multipla escolha,ETAPA
474063,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,ETAPA
474063,Geografia,2026,Indústria,Fácil,multipla escolha,ETAPA
474063,Geografia,2026,Fatores de Localização industrial e consequências da Industrialização,Fácil,multipla escolha,ETAPA
474062,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ETAPA
474062,Geografia,2026,Mundo Contemporâneo,Fácil,multipla escolha,ETAPA
474062,Geografia,2026,Nova Ordem Mundial: Revoluções Tecnológicas,Fácil,multipla escolha,ETAPA
474061,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ETAPA
474061,Geografia,2026,Mundo Contemporâneo,Fácil,multipla escolha,ETAPA
474061,Geografia,2026,Nova Ordem Mundial: Revoluções Tecnológicas,Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Geografia Geral,Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Indústria,Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Mundo Contemporâneo,Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Tipos de indústria (base e bens de consumo),Fácil,multipla escolha,ETAPA
474060,Geografia,2026,Nova Ordem Mundial: Revoluções Tecnológicas,Fácil,multipla escolha,ETAPA
474059,Geografia,2026,Geografia Econômica Geral,Fácil,multipla escolha,ETAPA
474059,Geografia,2026,Indústria,Fácil,multipla escolha,ETAPA
474059,Geografia,2026,Tipos de indústria (base e bens de consumo),Fácil,multipla escolha,ETAPA
473984,Geografia,2026,Geografia Regional do Brasil,Médio,multipla escolha,ETAPA
473984,Geografia,2026,Região Nordeste,Médio,multipla escolha,ETAPA
473984,Geografia,2026,Região Nordeste: quadro econômico,Médio,multipla escolha,ETAPA
473984,Geografia,2026,Região Nordeste: regiões fisiográficas,Médio,multipla escolha,ETAPA
473983,Geografia,2026,Geografia Humana do Brasil,Fácil,multipla escolha,ETAPA
